track,album,album_release_year,period,period_year,period_month,country,platform,playcount,royalty
track_00,album_01,2021,2023/12,2023,12,People's Republic of China,Kuwo,1,0.1178959783
track_00,album_01,2021,2024/05,2024,5,People's Republic of China,"NetEase(Hangzhou) Network Co., Ltd",1,0.0476922355
track_00,album_01,2021,2024/09,2024,9,Afghanistan,Facebook,1,0.00015150908333333335
track_00,album_01,2021,2024/09,2024,9,Albania,Facebook,96,0.005808561833333333
track_00,album_01,2021,2024/09,2024,9,Algeria,Facebook,131,0.0023044633333333337
track_00,album_01,2021,2024/09,2024,9,Angola,Facebook,5,0.0009348630833333333
track_00,album_01,2021,2024/09,2024,9,Argentina,Facebook,607,0.06277430916666665
track_00,album_01,2021,2024/09,2024,9,Armenia,Facebook,3512,0.15942332550000002
track_00,album_01,2021,2024/09,2024,9,Australia,Facebook,1273,0.9948065389166666
track_00,album_01,2021,2024/09,2024,9,Austria,Facebook,1534,0.8183136388333334
track_00,album_01,2021,2024/09,2024,9,Bangladesh,Facebook,91,0.00012528458333333333
track_00,album_01,2021,2024/09,2024,9,Belgium,Facebook,775,0.43258444316666667
track_00,album_01,2021,2024/09,2024,9,Belize,Facebook,2,4.293858333333333e-05
track_00,album_01,2021,2024/09,2024,9,Bermuda,Facebook,1,0.00044890091666666663
track_00,album_01,2021,2024/09,2024,9,Bolivia,Facebook,19,0.00042214283333333335
track_00,album_01,2021,2024/09,2024,9,Bosnia and Herzegovina,Facebook,42,0.0021265021666666663
track_00,album_01,2021,2024/09,2024,9,Botswana,Facebook,3,0.000559802
track_00,album_01,2021,2024/09,2024,9,Brazil,Facebook,861,0.05971288108333334
track_00,album_01,2021,2024/09,2024,9,Brunei,Facebook,1,0.00074375825
track_00,album_01,2021,2024/09,2024,9,Bulgaria,Facebook,767,0.11622240633333333
track_00,album_01,2021,2024/09,2024,9,Burkina Faso,Facebook,3,0.000315283
track_00,album_01,2021,2024/09,2024,9,Cambodia,Facebook,21,0.00129087175
track_00,album_01,2021,2024/09,2024,9,Cameroon,Facebook,9,0.0011736774166666666
track_00,album_01,2021,2024/09,2024,9,Canada,Facebook,4004,2.3715247204166667
track_00,album_01,2021,2024/09,2024,9,Cape Verde,Facebook,1,1.116625e-05
track_00,album_01,2021,2024/09,2024,9,Cayman Islands,Facebook,1,0.0002764483333333333
track_00,album_01,2021,2024/09,2024,9,Chile,Facebook,142,0.03530811091666667
track_00,album_01,2021,2024/09,2024,9,Colombia,Facebook,103,0.0024648395
track_00,album_01,2021,2024/09,2024,9,Costa Rica,Facebook,35,0.0015411661666666666
track_00,album_01,2021,2024/09,2024,9,Croatia,Facebook,185,0.025409738
track_00,album_01,2021,2024/09,2024,9,Cyprus,Facebook,1459,0.18155332508333333
track_00,album_01,2021,2024/09,2024,9,Czech Republic,Facebook,2617,0.674015561
track_00,album_01,2021,2024/09,2024,9,Denmark,Facebook,5722,3.6497793001666667
track_00,album_01,2021,2024/09,2024,9,Dominica,Facebook,3,0.00015864200000000002
track_00,album_01,2021,2024/09,2024,9,Dominican Republic,Facebook,32,0.0014373744166666666
track_00,album_01,2021,2024/09,2024,9,Ecuador,Facebook,28,0.0008335039166666667
track_00,album_01,2021,2024/09,2024,9,Egypt,Facebook,963,0.014016189833333333
track_00,album_01,2021,2024/09,2024,9,El Salvador,Facebook,15,0.00032813633333333335
track_00,album_01,2021,2024/09,2024,9,Estonia,Facebook,1943,0.688254683
track_00,album_01,2021,2024/09,2024,9,Finland,Facebook,2246,1.4353484727499999
track_00,album_01,2021,2024/09,2024,9,France,Facebook,7102,5.10825085225
track_00,album_01,2021,2024/09,2024,9,Georgia,Facebook,6133,0.21899721325000002
track_00,album_01,2021,2024/09,2024,9,Germany,Facebook,35642,21.211288929
track_00,album_01,2021,2024/09,2024,9,Ghana,Facebook,14,0.0014986356666666666
track_00,album_01,2021,2024/09,2024,9,Gibraltar,Facebook,2,0.0009717280833333332
track_00,album_01,2021,2024/09,2024,9,Greece,Facebook,405,0.15896422341666666
track_00,album_01,2021,2024/09,2024,9,Greenland,Facebook,1,0.00042065975
track_00,album_01,2021,2024/09,2024,9,Grenada,Facebook,2,6.469033333333334e-05
track_00,album_01,2021,2024/09,2024,9,Guadeloupe,Facebook,1,0.0001370000833333333
track_00,album_01,2021,2024/09,2024,9,Guam,Facebook,1,0.00028005008333333335
track_00,album_01,2021,2024/09,2024,9,Guatemala,Facebook,23,0.0006363726666666666
track_00,album_01,2021,2024/09,2024,9,Guinea,Facebook,8,0.0005871172499999999
track_00,album_01,2021,2024/09,2024,9,Guyana,Facebook,1,8.916499999999999e-05
track_00,album_01,2021,2024/09,2024,9,Honduras,Facebook,16,0.00030735749999999997
track_00,album_01,2021,2024/09,2024,9,Hong Kong,Facebook,592,0.4751722871666667
track_00,album_01,2021,2024/09,2024,9,Hungary,Facebook,218,0.07970146158333334
track_00,album_01,2021,2024/09,2024,9,Iceland,Facebook,77,0.04972375025
track_00,album_01,2021,2024/09,2024,9,India,Facebook,1137,0.014356842083333335
track_00,album_01,2021,2024/09,2024,9,Indonesia,Facebook,1945,0.06920316508333332
track_00,album_01,2021,2024/09,2024,9,Iraq,Facebook,206,0.003664992583333333
track_00,album_01,2021,2024/09,2024,9,Ireland,Facebook,850,0.3811908288333334
track_00,album_01,2021,2024/09,2024,9,Isle of Man,Facebook,1,0.0010734795833333333
track_00,album_01,2021,2024/09,2024,9,Israel,Facebook,3755,0.9214767054999999
track_00,album_01,2021,2024/09,2024,9,Italy,Facebook,3125,1.12686431125
track_00,album_01,2021,2024/09,2024,9,Jamaica,Facebook,2,8.442541666666666e-05
track_00,album_01,2021,2024/09,2024,9,Japan,Facebook,4248,4.305862387916667
track_00,album_01,2021,2024/09,2024,9,Jersey,Facebook,1,0.0008042975
track_00,album_01,2021,2024/09,2024,9,Jordan,Facebook,341,0.004881851666666667
track_00,album_01,2021,2024/09,2024,9,Kazakhstan,Facebook,28434,0.14919105633333335
track_00,album_01,2021,2024/09,2024,9,Kenya,Facebook,28,0.0019313639999999999
track_00,album_01,2021,2024/09,2024,9,Kuwait,Facebook,24,0.0031455788333333333
track_00,album_01,2021,2024/09,2024,9,Kyrgyzstan,Facebook,214,0.015845127583333334
track_00,album_01,2021,2024/09,2024,9,Laos,Facebook,2,0.00021444166666666667
track_00,album_01,2021,2024/09,2024,9,Latvia,Facebook,3304,0.9250528077500001
track_00,album_01,2021,2024/09,2024,9,Lebanon,Facebook,46,0.0007572315
track_00,album_01,2021,2024/09,2024,9,Libya,Facebook,58,0.0011600158333333332
track_00,album_01,2021,2024/09,2024,9,Liechtenstein,Facebook,4,0.009728831666666667
track_00,album_01,2021,2024/09,2024,9,Lithuania,Facebook,1542,0.3495365598333333
track_00,album_01,2021,2024/09,2024,9,Luxembourg,Facebook,198,0.2101380365
track_00,album_01,2021,2024/09,2024,9,Macao,Facebook,62,0.05122115391666667
track_00,album_01,2021,2024/09,2024,9,Malaysia,Facebook,338,0.04615551858333334
track_00,album_01,2021,2024/09,2024,9,Mali,Facebook,3,0.0005869603333333334
track_00,album_01,2021,2024/09,2024,9,Malta,Facebook,75,0.015579900333333334
track_00,album_01,2021,2024/09,2024,9,Mayotte,Facebook,1,0.00012566900000000002
track_00,album_01,2021,2024/09,2024,9,Mexico,Facebook,620,0.10967989500000001
track_00,album_01,2021,2024/09,2024,9,Monaco,Facebook,12,0.02602631266666667
track_00,album_01,2021,2024/09,2024,9,Mongolia,Facebook,248,0.007304945333333334
track_00,album_01,2021,2024/09,2024,9,Montenegro,Facebook,724,0.030566916
track_00,album_01,2021,2024/09,2024,9,Morocco,Facebook,203,0.0020140474166666666
track_00,album_01,2021,2024/09,2024,9,Mozambique,Facebook,4,0.00014360716666666666
track_00,album_01,2021,2024/09,2024,9,Namibia,Facebook,2,0.00015438099999999998
track_00,album_01,2021,2024/09,2024,9,Nepal,Facebook,69,0.0009644304166666667
track_00,album_01,2021,2024/09,2024,9,Netherlands,Facebook,10121,5.878229432833333
track_00,album_01,2021,2024/09,2024,9,New Zealand,Facebook,126,0.06786676541666667
track_00,album_01,2021,2024/09,2024,9,Nicaragua,Facebook,2,2.3132833333333333e-05
track_00,album_01,2021,2024/09,2024,9,Nigeria,Facebook,48,0.0006754033333333334
track_00,album_01,2021,2024/09,2024,9,Norway,Facebook,588,0.4387842151666666
track_00,album_01,2021,2024/09,2024,9,Oman,Facebook,34,0.00274911125
track_00,album_01,2021,2024/09,2024,9,Pakistan,Facebook,126,0.002079459666666667
track_00,album_01,2021,2024/09,2024,9,Palestine,Facebook,47,0.001084332
track_00,album_01,2021,2024/09,2024,9,Panama,Facebook,18,0.0011691183333333332
track_00,album_01,2021,2024/09,2024,9,Papua New Guinea,Facebook,2,0.0014246545
track_00,album_01,2021,2024/09,2024,9,Paraguay,Facebook,20,0.0005318040833333334
track_00,album_01,2021,2024/09,2024,9,People's Republic of China,"NetEase(Hangzhou) Network Co., Ltd",4,0.0766676867
track_00,album_01,2021,2024/09,2024,9,Peru,Facebook,93,0.0027223453333333333
track_00,album_01,2021,2024/09,2024,9,Philippines,Facebook,124,0.004739013583333333
track_00,album_01,2021,2024/09,2024,9,Poland,Facebook,8013,4.068748713583333
track_00,album_01,2021,2024/09,2024,9,Portugal,Facebook,1197,0.1573410485833333
track_00,album_01,2021,2024/09,2024,9,Puerto Rico,Facebook,5,0.0006486609166666667
track_00,album_01,2021,2024/09,2024,9,Qatar,Facebook,106,0.023845501749999998
track_00,album_01,2021,2024/09,2024,9,Republic of Kosovo,Facebook,1,0.00022713025000000003
track_00,album_01,2021,2024/09,2024,9,Republic of Macedonia,Facebook,28,0.0014331135833333334
track_00,album_01,2021,2024/09,2024,9,Romania,Facebook,699,0.13562729091666667
track_00,album_01,2021,2024/09,2024,9,Rwanda,Facebook,1,6.069625e-05
track_00,album_01,2021,2024/09,2024,9,Réunion,Facebook,4,0.0004523693333333333
track_00,album_01,2021,2024/09,2024,9,Saint Kitts and Nevis,Facebook,4,0.00026993533333333333
track_00,album_01,2021,2024/09,2024,9,San Marino,Facebook,1,0.0007098044999999999
track_00,album_01,2021,2024/09,2024,9,Saudi Arabia,Facebook,339,0.020052078083333334
track_00,album_01,2021,2024/09,2024,9,Senegal,Facebook,8,0.0006574965833333334
track_00,album_01,2021,2024/09,2024,9,Serbia,Facebook,1952,0.11843654333333332
track_00,album_01,2021,2024/09,2024,9,Seychelles,Facebook,22,0.00108674875
track_00,album_01,2021,2024/09,2024,9,Singapore,Facebook,1757,0.5698927250833333
track_00,album_01,2021,2024/09,2024,9,Sint Maarten,Facebook,1,0.00014194366666666667
track_00,album_01,2021,2024/09,2024,9,Slovakia,Facebook,475,0.09100733566666667
track_00,album_01,2021,2024/09,2024,9,South Africa,Facebook,457,0.048184043583333336
track_00,album_01,2021,2024/09,2024,9,South Korea,Facebook,1698,1.2445568609166666
track_00,album_01,2021,2024/09,2024,9,Spain,Facebook,3188,1.4195521768333332
track_00,album_01,2021,2024/09,2024,9,Sri Lanka,Facebook,36,0.0038635911666666666
track_00,album_01,2021,2024/09,2024,9,Sweden,Facebook,28839,14.059254777416667
track_00,album_01,2021,2024/09,2024,9,Switzerland,Facebook,924,0.8210822419166667
track_00,album_01,2021,2024/09,2024,9,Taiwan,Facebook,524,0.17922492066666668
track_00,album_01,2021,2024/09,2024,9,Tajikistan,Facebook,1012,0.03055228133333333
track_00,album_01,2021,2024/09,2024,9,Tanzania,Facebook,38,0.002728615
track_00,album_01,2021,2024/09,2024,9,Thailand,Facebook,2489,0.7208419789166667
track_00,album_01,2021,2024/09,2024,9,Trinidad and Tobago,Facebook,2,0.0001710558333333333
track_00,album_01,2021,2024/09,2024,9,Tunisia,Facebook,311,0.0038176473333333336
track_00,album_01,2021,2024/09,2024,9,Turkey,Facebook,7794,0.23065284983333334
track_00,album_01,2021,2024/09,2024,9,Turkmenistan,Facebook,9,0.42353708074999996
track_00,album_01,2021,2024/09,2024,9,Uganda,Facebook,53,0.013825030083333334
track_00,album_01,2021,2024/09,2024,9,Ukraine,Facebook,15205,0.787857067
track_00,album_01,2021,2024/09,2024,9,United Arab Emirates,Facebook,2362,0.11438056033333334
track_00,album_01,2021,2024/09,2024,9,United Kingdom,Facebook,13465,9.97469230825
track_00,album_01,2021,2024/09,2024,9,United States,Facebook,30078,43.85027298833334
track_00,album_01,2021,2024/09,2024,9,Uruguay,Facebook,23,0.0014679775833333333
track_00,album_01,2021,2024/09,2024,9,Uzbekistan,Facebook,383,0.03429752475
track_00,album_01,2021,2024/09,2024,9,Venezuela,Facebook,78,0.00040017925
track_00,album_01,2021,2024/09,2024,9,Vietnam,Facebook,1293,0.07205294491666667
track_00,album_01,2021,2024/09,2024,9,Yemen,Facebook,21,0.0005347859166666667
track_00,album_01,2021,2024/09,2024,9,Zambia,Facebook,2,0.00015278033333333336
track_00,album_01,2021,2024/09,2024,9,Zimbabwe,Facebook,10,0.0014826278333333331
track_00,album_01,2021,2024/10,2024,10,People's Republic of China,"NetEase(Hangzhou) Network Co., Ltd",4,0.08261659
track_00,album_01,2021,2024/11,2024,11,Afghanistan,Tik Tok,21,0.0006171710833333333
track_00,album_01,2021,2024/11,2024,11,Albania,Tik Tok,144,0.004232021583333333
track_00,album_01,2021,2024/11,2024,11,Algeria,Tik Tok,55,0.0016164028333333332
track_00,album_01,2021,2024/11,2024,11,American Samoa,Tik Tok,130,0.0038205820000000003
track_00,album_01,2021,2024/11,2024,11,Andorra,Tik Tok,24,0.0007053395833333334
track_00,album_01,2021,2024/11,2024,11,Angola,Tik Tok,11,0.000323279
track_00,album_01,2021,2024/11,2024,11,Anguilla,Tik Tok,38,0.0011167869166666667
track_00,album_01,2021,2024/11,2024,11,Antigua and Barbuda,Tik Tok,1,2.9386833333333335e-05
track_00,album_01,2021,2024/11,2024,11,Argentina,Tik Tok,183,0.007517856916666667
track_00,album_01,2021,2024/11,2024,11,Armenia,Tik Tok,2453,0.07209145008333333
track_00,album_01,2021,2024/11,2024,11,Aruba,Tik Tok,12,0.00035266583333333333
track_00,album_01,2021,2024/11,2024,11,Australia,Tik Tok,356,0.19328207958333332
track_00,album_01,2021,2024/11,2024,11,Austria,Tik Tok,1492,0.8388269846666667
track_00,album_01,2021,2024/11,2024,11,Azerbaijan,Tik Tok,1448,0.04255540475
track_00,album_01,2021,2024/11,2024,11,Bahamas,Tik Tok,3,8.816841666666666e-05
track_00,album_01,2021,2024/11,2024,11,Bahrain,Tik Tok,13,0.0022972284166666666
track_00,album_01,2021,2024/11,2024,11,Bangladesh,Tik Tok,27,0.0007935000833333333
track_00,album_01,2021,2024/11,2024,11,Barbados,Tik Tok,3,8.816841666666666e-05
track_00,album_01,2021,2024/11,2024,11,Belarus,Tik Tok,31581,1.6227544281666666
track_00,album_01,2021,2024/11,2024,11,Belgium,Tik Tok,814,0.34374642266666666
track_00,album_01,2021,2024/11,2024,11,Belize,Tik Tok,6,0.000176329
track_00,album_01,2021,2024/11,2024,11,Benin,Tik Tok,3,8.816841666666666e-05
track_00,album_01,2021,2024/11,2024,11,Bermuda,Tik Tok,14,0.0004114474166666667
track_00,album_01,2021,2024/11,2024,11,Bhutan,Tik Tok,2,5.878158333333333e-05
track_00,album_01,2021,2024/11,2024,11,Bolivia,Tik Tok,26,0.00076411325
track_00,album_01,2021,2024/11,2024,11,Bosnia and Herzegovina,Tik Tok,123,0.0036148504166666666
track_00,album_01,2021,2024/11,2024,11,Botswana,Tik Tok,2,5.878158333333333e-05
track_00,album_01,2021,2024/11,2024,11,Brazil,Tik Tok,169,0.02920022691666667
track_00,album_01,2021,2024/11,2024,11,British Virgin Islands,Tik Tok,5,0.00014694216666666666
track_00,album_01,2021,2024/11,2024,11,Brunei,Tik Tok,3,8.816841666666666e-05
track_00,album_01,2021,2024/11,2024,11,Bulgaria,Tik Tok,1962,0.05766140375
track_00,album_01,2021,2024/11,2024,11,Burundi,Tik Tok,5,0.00014694216666666666
track_00,album_01,2021,2024/11,2024,11,Cambodia,Tik Tok,10,0.0007150226666666667
track_00,album_01,2021,2024/11,2024,11,Cameroon,Tik Tok,3,8.816841666666666e-05
track_00,album_01,2021,2024/11,2024,11,Canada,SoundCloud,1,0.1884599305
track_00,album_01,2021,2024/11,2024,11,Canada,Tik Tok,2005,1.8872743185
track_00,album_01,2021,2024/11,2024,11,Cayman Islands,Tik Tok,1,2.9386833333333335e-05
track_00,album_01,2021,2024/11,2024,11,Central African Republic,Tik Tok,3,8.816841666666666e-05
track_00,album_01,2021,2024/11,2024,11,Chad,Tik Tok,11,0.000323279
track_00,album_01,2021,2024/11,2024,11,Chile,Tik Tok,69,0.007217522416666667
track_00,album_01,2021,2024/11,2024,11,Colombia,Tik Tok,62,0.0049152955
track_00,album_01,2021,2024/11,2024,11,Costa Rica,Tik Tok,4,0.0003551455
track_00,album_01,2021,2024/11,2024,11,Croatia,Tik Tok,223,0.006553763916666666
track_00,album_01,2021,2024/11,2024,11,Curaçao,Tik Tok,4,0.00011755524999999999
track_00,album_01,2021,2024/11,2024,11,Cyprus,Tik Tok,445,0.013078140916666668
track_00,album_01,2021,2024/11,2024,11,Czech Republic,Tik Tok,9736,1.4724669475833332
track_00,album_01,2021,2024/11,2024,11,Denmark,Tik Tok,614,0.5043712272499999
track_00,album_01,2021,2024/11,2024,11,Djibouti,Tik Tok,6,0.000176329
track_00,album_01,2021,2024/11,2024,11,Dominican Republic,Tik Tok,20,0.0009450091666666667
track_00,album_01,2021,2024/11,2024,11,Ecuador,Tik Tok,17,0.0014475676666666666
track_00,album_01,2021,2024/11,2024,11,Egypt,Anghami,72,5.170885328666667
track_00,album_01,2021,2024/11,2024,11,Egypt,Tik Tok,482,0.03252917341666667
track_00,album_01,2021,2024/11,2024,11,El Salvador,Tik Tok,11,0.000323279
track_00,album_01,2021,2024/11,2024,11,Eritrea,Tik Tok,2,5.878158333333333e-05
track_00,album_01,2021,2024/11,2024,11,Estonia,Tik Tok,3369,0.09901186091666667
track_00,album_01,2021,2024/11,2024,11,Eswatini,Tik Tok,1,2.9386833333333335e-05
track_00,album_01,2021,2024/11,2024,11,Ethiopia,Tik Tok,15,0.00044084208333333334
track_00,album_01,2021,2024/11,2024,11,Faroe Islands,Tik Tok,1,2.9386833333333335e-05
track_00,album_01,2021,2024/11,2024,11,Fiji,Tik Tok,3,8.816841666666666e-05
track_00,album_01,2021,2024/11,2024,11,Finland,Tik Tok,2271,0.9754054994166667
track_00,album_01,2021,2024/11,2024,11,France,Tik Tok,17289,10.16702609875
track_00,album_01,2021,2024/11,2024,11,French Guiana,Tik Tok,4,0.00011755524999999999
track_00,album_01,2021,2024/11,2024,11,French Polynesia,Tik Tok,1,2.9386833333333335e-05
track_00,album_01,2021,2024/11,2024,11,Gabon,Tik Tok,2,5.878158333333333e-05
track_00,album_01,2021,2024/11,2024,11,Gambia,Tik Tok,3,8.816841666666666e-05
track_00,album_01,2021,2024/11,2024,11,Georgia,Tik Tok,2213,0.0650380625
track_00,album_01,2021,2024/11,2024,11,Germany,SoundCloud,10,0.1445305111
track_00,album_01,2021,2024/11,2024,11,Germany,Tik Tok,17038,11.321760577416667
track_00,album_01,2021,2024/11,2024,11,Ghana,Tik Tok,10,0.0002938921666666667
track_00,album_01,2021,2024/11,2024,11,Gibraltar,Tik Tok,41,0.0012049475
track_00,album_01,2021,2024/11,2024,11,Greece,Tik Tok,763,0.172718521
track_00,album_01,2021,2024/11,2024,11,Greenland,Tik Tok,1,2.9386833333333335e-05
track_00,album_01,2021,2024/11,2024,11,Grenada,Tik Tok,2,5.878158333333333e-05
track_00,album_01,2021,2024/11,2024,11,Guadeloupe,Tik Tok,2,5.878158333333333e-05
track_00,album_01,2021,2024/11,2024,11,Guatemala,Tik Tok,12,0.00045501375000000003
track_00,album_01,2021,2024/11,2024,11,Guernsey,Tik Tok,4,0.00011755524999999999
track_00,album_01,2021,2024/11,2024,11,Guyana,Tik Tok,1,2.9386833333333335e-05
track_00,album_01,2021,2024/11,2024,11,Haiti,Tik Tok,1,2.9386833333333335e-05
track_00,album_01,2021,2024/11,2024,11,Honduras,Tik Tok,12,0.00035266583333333333
track_00,album_01,2021,2024/11,2024,11,Hungary,Tik Tok,1396,0.1772147889166667
track_00,album_01,2021,2024/11,2024,11,Iceland,Tik Tok,71,0.00208663175
track_00,album_01,2021,2024/11,2024,11,India,Tik Tok,35,0.0010286185000000002
track_00,album_01,2021,2024/11,2024,11,Indonesia,Tik Tok,801,0.051687459416666665
track_00,album_01,2021,2024/11,2024,11,Iraq,Tik Tok,80,0.008244375416666666
track_00,album_01,2021,2024/11,2024,11,Ireland,Tik Tok,741,0.3780509625833333
track_00,album_01,2021,2024/11,2024,11,Isle of Man,Tik Tok,13,0.00038206058333333334
track_00,album_01,2021,2024/11,2024,11,Israel,Tik Tok,1176,0.30567676308333336
track_00,album_01,2021,2024/11,2024,11,Italy,Tik Tok,2485,1.0602200940833333
track_00,album_01,2021,2024/11,2024,11,Ivory Coast,Tik Tok,8,0.00023511058333333334
track_00,album_01,2021,2024/11,2024,11,Jamaica,Tik Tok,7,0.00020572366666666666
track_00,album_01,2021,2024/11,2024,11,Japan,Tik Tok,598,0.33175711783333334
track_00,album_01,2021,2024/11,2024,11,Jordan,Anghami,6,1.41453290125
track_00,album_01,2021,2024/11,2024,11,Jordan,Tik Tok,7,0.00020572366666666666
track_00,album_01,2021,2024/11,2024,11,Kazakhstan,Tik Tok,46019,2.51151819225
track_00,album_01,2021,2024/11,2024,11,Kenya,Tik Tok,10,0.0002938921666666667
track_00,album_01,2021,2024/11,2024,11,Kuwait,Tik Tok,28,0.006150022166666667
track_00,album_01,2021,2024/11,2024,11,Kyrgyzstan,Tik Tok,1340,0.03938138858333333
track_00,album_01,2021,2024/11,2024,11,Laos,Tik Tok,3,8.816841666666666e-05
track_00,album_01,2021,2024/11,2024,11,Latvia,Tik Tok,9103,0.26752892424999997
track_00,album_01,2021,2024/11,2024,11,Lebanon,Tik Tok,27,0.0026038405000000002
track_00,album_01,2021,2024/11,2024,11,Liberia,Tik Tok,2,5.878158333333333e-05
track_00,album_01,2021,2024/11,2024,11,Libya,Tik Tok,9,0.00026449741666666665
track_00,album_01,2021,2024/11,2024,11,Liechtenstein,Tik Tok,61,0.0017927318333333332
track_00,album_01,2021,2024/11,2024,11,Lithuania,Tik Tok,4581,0.13463144116666664
track_00,album_01,2021,2024/11,2024,11,Luxembourg,Tik Tok,259,0.2134540355833333
track_00,album_01,2021,2024/11,2024,11,Madagascar,Tik Tok,6,0.000176329
track_00,album_01,2021,2024/11,2024,11,Malawi,Tik Tok,2,5.878158333333333e-05
track_00,album_01,2021,2024/11,2024,11,Malaysia,Tik Tok,40,0.0058729147499999995
track_00,album_01,2021,2024/11,2024,11,Maldives,Tik Tok,20,0.00058778425
track_00,album_01,2021,2024/11,2024,11,Mali,Tik Tok,4,0.00011755524999999999
track_00,album_01,2021,2024/11,2024,11,Malta,Tik Tok,53,0.0015576212499999998
track_00,album_01,2021,2024/11,2024,11,Marshall Islands,Tik Tok,1,2.9386833333333335e-05
track_00,album_01,2021,2024/11,2024,11,Martinique,Tik Tok,2,5.878158333333333e-05
track_00,album_01,2021,2024/11,2024,11,Mauritania,Tik Tok,2,5.878158333333333e-05
track_00,album_01,2021,2024/11,2024,11,Mauritius,Tik Tok,15,0.00044084208333333334
track_00,album_01,2021,2024/11,2024,11,Mayotte,Tik Tok,1,2.9386833333333335e-05
track_00,album_01,2021,2024/11,2024,11,Mexico,Tik Tok,360,0.046164417
track_00,album_01,2021,2024/11,2024,11,Moldova,Tik Tok,5007,0.1471511925833333
track_00,album_01,2021,2024/11,2024,11,Monaco,Tik Tok,37,0.0010874000833333334
track_00,album_01,2021,2024/11,2024,11,Mongolia,Tik Tok,45,0.0013225106666666666
track_00,album_01,2021,2024/11,2024,11,Montenegro,Tik Tok,144,0.004232021583333333
track_00,album_01,2021,2024/11,2024,11,Morocco,Tik Tok,144,0.012875524666666667
track_00,album_01,2021,2024/11,2024,11,Mozambique,Tik Tok,2,5.878158333333333e-05
track_00,album_01,2021,2024/11,2024,11,Myanmar,Tik Tok,9,0.00026449741666666665
track_00,album_01,2021,2024/11,2024,11,Namibia,Tik Tok,1,2.9386833333333335e-05
track_00,album_01,2021,2024/11,2024,11,Nepal,Tik Tok,13,0.00038206058333333334
track_00,album_01,2021,2024/11,2024,11,Netherlands,Tik Tok,5375,2.6815909150833335
track_00,album_01,2021,2024/11,2024,11,New Caledonia,Tik Tok,10,0.0002938921666666667
track_00,album_01,2021,2024/11,2024,11,New Zealand,Tik Tok,165,0.09854779183333333
track_00,album_01,2021,2024/11,2024,11,Nicaragua,Tik Tok,4,0.00011755524999999999
track_00,album_01,2021,2024/11,2024,11,Niger,Tik Tok,2,5.878158333333333e-05
track_00,album_01,2021,2024/11,2024,11,Nigeria,Tik Tok,5,0.00014694216666666666
track_00,album_01,2021,2024/11,2024,11,Norway,SoundCloud,2,0.0443078685
track_00,album_01,2021,2024/11,2024,11,Norway,Tik Tok,1436,0.8480949879166666
track_00,album_01,2021,2024/11,2024,11,Oman,Tik Tok,1,0.00017195825
track_00,album_01,2021,2024/11,2024,11,Pakistan,Tik Tok,40,0.0011755606666666665
track_00,album_01,2021,2024/11,2024,11,Palau,Tik Tok,1,2.9386833333333335e-05
track_00,album_01,2021,2024/11,2024,11,Palestine,Tik Tok,9,0.00026449741666666665
track_00,album_01,2021,2024/11,2024,11,Panama,Tik Tok,9,0.0008053255
track_00,album_01,2021,2024/11,2024,11,Papua New Guinea,Tik Tok,1,2.9386833333333335e-05
track_00,album_01,2021,2024/11,2024,11,Paraguay,Tik Tok,17,0.0004996158333333333
track_00,album_01,2021,2024/11,2024,11,People's Republic of China,"NetEase(Hangzhou) Network Co., Ltd",1,0.0174965991
track_00,album_01,2021,2024/11,2024,11,Peru,Tik Tok,42,0.0034919278333333335
track_00,album_01,2021,2024/11,2024,11,Philippines,Tik Tok,36,0.004330477333333333
track_00,album_01,2021,2024/11,2024,11,Poland,Tik Tok,12175,2.3693221341666666
track_00,album_01,2021,2024/11,2024,11,Portugal,Tik Tok,480,0.16918729558333334
track_00,album_01,2021,2024/11,2024,11,Puerto Rico,Tik Tok,5,0.00014694216666666666
track_00,album_01,2021,2024/11,2024,11,Qatar,Tik Tok,65,0.014114418166666668
track_00,album_01,2021,2024/11,2024,11,Republic of Kosovo,Tik Tok,41,0.0012049475
track_00,album_01,2021,2024/11,2024,11,Republic of Macedonia,Tik Tok,28,0.0008228948333333334
track_00,album_01,2021,2024/11,2024,11,Republic of the Congo,Tik Tok,2,5.877366666666667e-05
track_00,album_01,2021,2024/11,2024,11,Romania,Tik Tok,1788,0.16129673958333335
track_00,album_01,2021,2024/11,2024,11,Russia,Tik Tok,7963,0.23402535483333334
track_00,album_01,2021,2024/11,2024,11,Rwanda,Tik Tok,6,0.000176329
track_00,album_01,2021,2024/11,2024,11,Réunion,Tik Tok,18,0.0005290026666666667
track_00,album_01,2021,2024/11,2024,11,Saint Kitts and Nevis,Tik Tok,5,0.00014694216666666666
track_00,album_01,2021,2024/11,2024,11,Saint Lucia,Tik Tok,4,0.00011755524999999999
track_00,album_01,2021,2024/11,2024,11,Saint Pierre and Miquelon,Tik Tok,1,2.9386833333333335e-05
track_00,album_01,2021,2024/11,2024,11,Samoa,Tik Tok,2,5.878158333333333e-05
track_00,album_01,2021,2024/11,2024,11,San Marino,Tik Tok,3,8.816841666666666e-05
track_00,album_01,2021,2024/11,2024,11,Saudi Arabia,Tik Tok,4765,0.9600127725833334
track_00,album_01,2021,2024/11,2024,11,Senegal,Tik Tok,6,0.000176329
track_00,album_01,2021,2024/11,2024,11,Serbia,Tik Tok,290,0.008522840416666667
